出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,利息淨收益,利息以外淨收益,淨收益,呆帳費用、承諾及保證責任準備提存,保險負債準備淨變動,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位本期淨利（淨損）,本期稅後淨利（淨損）,本期其他綜合損益（稅後淨額）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,其他綜合損益（淨額）,利息以外淨損益,繼續營業單位稅前淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,其他綜合損益（稅後）,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,收入,支出,其他綜合損益
114/10/28,113,3,2718,全心投控,4129955.00,752655.00,187200.00,3190100.00,16206.00,,186133.00,,--,--,3020173.00,,--,3051522.00,3020173.00,--,--,3051522.00,--,--,34.49,,,,,,,,3020173.00,,,,,,,3206306.00,,,--,--,3377300.00,--,--,3377300.00,--,31349.00,,,,,,,,,
114/10/28,113,3,2719,燦星旅,1807580.00,1695057.00,164076.00,-51553.00,180527.00,,-1847.00,,--,--,130821.00,,--,130821.00,130821.00,--,--,130821.00,--,--,1.90,,,,,,,,130821.00,,,,,,,128974.00,,,--,--,112523.00,--,--,112523.00,--,--,,,,,,,,,
114/10/28,113,3,2724,藝舍-KY,464976.00,90314.00,142706.00,231956.00,-13061.00,,58855.00,,--,--,160040.00,,--,217266.00,160040.00,0.00,--,217266.00,0.00,--,2.68,,,,,,,,160040.00,,,,,,,218895.00,,,--,--,374662.00,--,--,374662.00,--,57226.00,,,,,,,,,
114/10/28,113,3,2726,雅茗-KY,403607.00,166458.00,220467.00,16682.00,99904.00,,9190.00,,--,--,107396.00,,--,116465.00,106322.00,--,1074.00,113981.00,--,2484.00,3.88,,,,,,,,107396.00,,,,,,,116586.00,,,--,--,237149.00,--,--,237149.00,--,9069.00,,,,,,,,,
114/10/28,113,3,2729,瓦城,4647171.00,2256527.00,2013321.00,377323.00,-14581.00,,72162.00,,--,--,290580.00,,--,295139.00,295734.00,--,-5154.00,300293.00,--,-5154.00,7.56,,,,,,,,290580.00,,,,,,,362742.00,,,--,--,2390644.00,--,--,2390644.00,--,4559.00,,,,,,,,,
114/10/28,113,3,2732,六角,3049884.00,1496166.00,1363629.00,185022.00,43034.00,,40866.00,,--,--,187190.00,,--,208078.00,190211.00,--,-3021.00,204199.00,--,3879.00,4.17,,,,,,,,187190.00,,,,,,,228056.00,,,--,--,1553718.00,823.00,0.00,1552895.00,-4244.00,20888.00,,,,,,,,,
114/10/28,113,3,2734,易飛網,1261172.00,1129747.00,155601.00,-24176.00,101492.00,,103.00,,-4197.00,--,73016.00,,--,73159.00,76171.00,--,-3155.00,76314.00,--,-3155.00,1.80,,,,,,,,77213.00,,,,,,,77316.00,,,--,--,131425.00,--,--,131425.00,--,143.00,,,,,,,,,
114/10/28,113,3,2736,富野,242797.00,140524.00,239653.00,-137380.00,11395.00,,0.00,,--,--,-125985.00,,--,-120395.00,-114328.00,--,-11657.00,-108738.00,--,-11657.00,-2.13,,,,,,,,-125985.00,,,,,,,-125985.00,,,--,--,102273.00,--,--,102273.00,--,5590.00,,,,,,,,,
114/10/28,113,3,2740,天蔥,181448.00,116957.00,108541.00,-44050.00,-3075.00,,0.00,,--,--,-47125.00,,--,-47125.00,-47125.00,--,--,-47125.00,--,--,-2.03,,,,,,,,-47125.00,,,,,,,-47125.00,,,--,--,64491.00,--,--,64491.00,--,--,,,,,,,,,
114/10/28,113,3,2743,山富,5226328.00,4509967.00,378464.00,337897.00,-5746.00,,98484.00,,--,--,233667.00,,--,233667.00,233667.00,--,--,233667.00,--,--,6.49,,,,,,,,233667.00,,,,,,,332151.00,,,--,--,716361.00,--,--,716361.00,--,--,,,,,,,,,
114/10/28,113,3,2745,五福,5746268.00,5061782.00,335660.00,348826.00,15931.00,,77219.00,,--,--,287538.00,,--,287538.00,287538.00,--,--,287538.00,--,--,8.50,,,,,,,,287538.00,,,,,,,364757.00,,,--,--,684486.00,--,--,684486.00,--,--,,,,,,,,,
114/10/28,113,3,2751,王座,1027374.00,526531.00,443462.00,58050.00,1963.00,,0.00,,--,--,60013.00,,--,60649.00,60013.00,--,--,60649.00,--,--,3.48,,,,,,,,60013.00,,,,,,,60013.00,,,--,--,500843.00,--,--,500843.00,669.00,636.00,,,,,,,,,
114/10/28,113,3,2752,豆府,2678360.00,1274742.00,1041932.00,361686.00,7842.00,,72285.00,,--,--,297243.00,,--,296725.00,294972.00,--,2271.00,294414.00,--,2311.00,11.19,,,,,,,,297243.00,,,,,,,369528.00,,,--,--,1403618.00,--,--,1403618.00,--,-518.00,,,,,,,,,
114/10/28,113,3,2754,亞洲藏壽司,4107838.00,2434964.00,1442237.00,230637.00,-113259.00,,23634.00,,--,--,93744.00,,--,103193.00,93744.00,--,--,103193.00,--,--,2.00,,,,,,,,93744.00,,,,,,,117378.00,,,--,--,1672874.00,--,--,1672874.00,--,9449.00,,,,,,,,,
114/10/28,113,3,2755,揚秦,1850813.00,1358067.00,329252.00,163494.00,-1062.00,,33247.00,,--,--,129185.00,,--,130481.00,129185.00,--,--,130481.00,--,--,4.29,,,,,,,,129185.00,,,,,,,162432.00,,,--,--,492746.00,--,--,492746.00,--,1296.00,,,,,,,,,
114/10/28,113,3,2756,聯發國際,505041.00,193724.00,258633.00,52684.00,19816.00,,25234.00,,--,--,47266.00,,--,47860.00,47266.00,--,--,47860.00,--,--,1.93,,,,,,,,47266.00,,,,,,,72500.00,,,--,--,311317.00,--,--,311317.00,--,594.00,,,,,,,,,
114/10/28,113,3,2916,滿心,1303312.00,595771.00,553641.00,153900.00,21684.00,,35117.00,,--,--,140467.00,,--,144826.00,--,--,--,--,--,--,2.45,,,,,,,,140467.00,,,,,,,175584.00,,,--,--,707541.00,--,--,707541.00,--,4359.00,,,,,,,,,
114/10/28,113,3,2924,宏太-KY,145369.00,124235.00,40200.00,-19066.00,-31834.00,,3065.00,,--,--,-53965.00,,--,-7892.00,-53965.00,--,--,-7892.00,0.00,0.00,-1.47,,,,,,,,-53965.00,,,,,,,-50900.00,,,--,--,21134.00,--,--,21134.00,--,46073.00,,,,,,,,,
114/10/28,113,3,2926,誠品生活,4941120.00,3040671.00,2052190.00,-151741.00,135421.00,,-4371.00,,--,--,-11949.00,,--,14586.00,-11531.00,--,-418.00,14849.00,--,-263.00,-0.24,,,,,,,,-11949.00,,,,,,,-16320.00,,,--,--,1900449.00,--,--,1900449.00,--,26535.00,,,,,,,,,
114/10/28,113,3,2937,集雅社,3066920.00,2362913.00,613080.00,90927.00,-1065.00,,18612.00,,--,--,71250.00,,--,71250.00,71250.00,--,--,71250.00,--,--,1.80,,,,,,,,71250.00,,,,,,,89862.00,,,--,--,704007.00,--,--,704007.00,--,--,,,,,,,,,
114/10/28,113,3,2941,米斯特,600886.00,220406.00,332897.00,47583.00,363.00,,9405.00,,--,--,38541.00,,--,38464.00,--,--,--,--,--,--,2.57,,,,,,,,38541.00,,,,,,,47946.00,,,--,--,380480.00,--,--,380480.00,--,-77.00,,,,,,,,,
114/10/28,113,3,2947,振宇五金,1598825.00,983137.00,547390.00,68298.00,-4913.00,,12657.00,,--,--,50728.00,,--,50728.00,50728.00,--,--,50728.00,--,--,2.63,,,,,,,,50728.00,,,,,,,63385.00,,,--,--,615688.00,--,--,615688.00,--,--,,,,,,,,,
114/10/28,113,3,2948,寶陞,1567125.00,891761.00,565192.00,110172.00,-24945.00,,37713.00,,--,--,47514.00,,--,71577.00,47514.00,--,--,71577.00,--,--,1.58,,,,,,,,47514.00,,,,,,,85227.00,,,--,--,675364.00,--,--,675364.00,--,24063.00,,,,,,,,,
114/10/28,113,3,2949,欣新網,3173142.00,2865509.00,226719.00,80914.00,-2252.00,,28017.00,,--,--,50645.00,,--,50656.00,48328.00,--,2317.00,48333.00,--,2323.00,1.90,,,,,,,,50645.00,,,,,,,78662.00,,,--,--,307633.00,--,--,307633.00,--,11.00,,,,,,,,,
114/10/28,113,3,3064,泰偉,94109.00,14604.00,71395.00,8110.00,-2540.00,,0.00,,--,--,5570.00,,--,6278.00,5574.00,--,-4.00,6282.00,--,-4.00,0.43,,,,,,,,5570.00,,,,,,,5570.00,,,--,--,79505.00,--,--,79505.00,--,708.00,,,,,,,,,
114/10/28,113,3,3066,李洲,170237.00,127033.00,101076.00,-57872.00,165277.00,,4745.00,,--,--,102660.00,,--,140691.00,114065.00,--,-11405.00,150043.00,--,-9352.00,1.37,,,,,,,,102660.00,,,,,,,107405.00,,,--,--,43204.00,--,--,43204.00,--,38031.00,,,,,,,,,
114/10/28,113,3,3067,全域,37173.00,18195.00,35823.00,-16845.00,5160.00,,179.00,,--,--,-11864.00,,--,-10606.00,-11864.00,--,--,-10606.00,--,0.00,-0.59,,,,,,,,-11864.00,,,,,,,-11685.00,,,--,--,18978.00,--,--,18978.00,--,1258.00,,,,,,,,,
114/10/28,113,3,3071,協禧,1855050.00,1283549.00,450753.00,120748.00,20481.00,,42151.00,,--,--,99078.00,,--,183841.00,53187.00,--,45891.00,129813.00,--,54028.00,0.48,,,,,,,,99078.00,,,,,,,141229.00,,,--,--,571501.00,--,--,571501.00,--,84763.00,,,,,,,,,
114/10/28,113,3,3073,天方能源,30714.00,17486.00,42381.00,36890.00,-7014.00,,99.00,,--,--,29777.00,,--,30165.00,30917.00,--,-1140.00,31305.00,--,-1140.00,0.96,,,,,,,,29777.00,,,,,,,29876.00,,,--,--,13228.00,--,--,13228.00,66043.00,388.00,,,,,,,,,
114/10/28,113,3,3078,僑威,6340032.00,4789655.00,625079.00,925298.00,332767.00,,327454.00,,--,--,930611.00,,--,1064143.00,930611.00,--,--,1064143.00,--,--,4.09,,,,,,,,930611.00,,,,,,,1258065.00,,,--,--,1550377.00,--,--,1550377.00,--,133532.00,,,,,,,,,
114/10/28,113,3,3081,聯亞,919611.00,770822.00,254605.00,-105816.00,27456.00,,-15672.00,,--,--,-62688.00,,--,-77850.00,--,--,--,--,--,--,-0.68,,,,,,,,-62688.00,,,,,,,-78360.00,,,--,--,148789.00,--,--,148789.00,--,-15162.00,,,,,,,,,
114/10/28,113,3,3083,網龍,349963.00,59085.00,243266.00,47612.00,44145.00,,5922.00,,--,--,85835.00,,--,34686.00,81208.00,--,4627.00,29321.00,--,5365.00,0.94,,,,,,,,85835.00,,,,,,,91757.00,,,--,--,290878.00,--,--,290878.00,--,-51149.00,,,,,,,,,
114/10/28,113,3,3085,新零售,40102.00,29218.00,47879.00,-36995.00,-749.00,,-4.00,,--,--,-37740.00,,--,-37740.00,-37712.00,--,-28.00,-37712.00,--,-28.00,-1.29,,,,,,,,-37740.00,,,,,,,-37744.00,,,--,--,10884.00,--,--,10884.00,--,--,,,,,,,,,
114/10/28,113,3,3086,華義,113809.00,53210.00,55824.00,4775.00,11950.00,,0.00,,--,--,16725.00,,--,16725.00,16725.00,--,--,16725.00,--,--,0.64,,,,,,,,16725.00,,,,,,,16725.00,,,--,--,60599.00,--,--,60599.00,--,--,,,,,,,,,
114/10/28,113,3,3088,艾訊,4940609.00,3100648.00,1152672.00,687280.00,53887.00,,203082.00,,--,--,538085.00,,--,582774.00,538985.00,--,-900.00,583754.00,--,-980.00,5.28,,,,,,,,538085.00,,,,,,,741167.00,,,--,--,1839961.00,67.00,58.00,1839952.00,--,44689.00,,,,,,,,,
114/10/28,113,3,3093,港建*,839808.00,529592.00,225581.00,84635.00,14158.00,,23136.00,,--,--,75657.00,,--,85416.00,75657.00,--,0.00,85416.00,--,0.00,0.52,,,,,,,,75657.00,,,,,,,98793.00,,,--,--,310216.00,--,--,310216.00,--,9759.00,,,,,,,,,
114/10/28,113,3,3095,及成,447494.00,346004.00,76313.00,25177.00,-14357.00,,2442.00,,--,--,8378.00,,--,30693.00,8378.00,--,--,30693.00,--,--,0.84,,,,,,,,8378.00,,,,,,,10820.00,,,--,--,101490.00,--,--,101490.00,--,22315.00,,,,,,,,,
114/10/28,113,3,3105,穩懋,13751648.00,10467313.00,2474058.00,810277.00,200539.00,,140741.00,,--,--,870075.00,,--,2844867.00,1120340.00,--,-250265.00,3048727.00,--,-203860.00,2.64,,,,,,,,870075.00,,,,,,,1010816.00,,,--,--,3284335.00,--,--,3284335.00,--,1974792.00,,,,,,,,,
114/10/28,113,3,3114,好德,2013197.00,1820251.00,148063.00,44883.00,44214.00,,17797.00,,--,--,71300.00,,--,67849.00,71300.00,--,0.00,67849.00,--,0.00,1.09,,,,,,,,71300.00,,,,,,,89097.00,,,--,--,192946.00,--,--,192946.00,--,-3451.00,,,,,,,,,
114/10/28,113,3,3115,富榮綱,1496.00,277.00,23465.00,-22246.00,2204.00,,-5.00,,--,--,-20037.00,,--,-16375.00,-20037.00,--,--,-16375.00,--,--,-0.46,,,,,,,,-20037.00,,,,,,,-20042.00,,,--,--,1219.00,--,--,1219.00,--,3662.00,,,,,,,,,
114/10/28,113,3,3118,進階,526612.00,354955.00,119923.00,51734.00,4961.00,,11340.00,,--,--,45355.00,,--,45355.00,--,--,--,--,--,--,1.40,,,,,,,,45355.00,,,,,,,56695.00,,,--,--,171657.00,--,--,171657.00,--,--,,,,,,,,,
114/10/28,113,3,3122,笙泉,269179.00,183458.00,130044.00,-44323.00,-1200.00,,44.00,,--,--,-45567.00,,--,-44818.00,-45567.00,--,--,-44818.00,--,--,-1.13,,,,,,,,-45567.00,,,,,,,-45523.00,,,--,--,85721.00,--,--,85721.00,--,749.00,,,,,,,,,
114/10/28,113,3,3128,昇銳,771541.00,536644.00,190342.00,44555.00,-453.00,,8147.00,,--,--,35955.00,,--,35955.00,36444.00,--,-489.00,36444.00,--,-489.00,0.88,,,,,,,,35955.00,,,,,,,44102.00,,,--,--,234897.00,--,--,234897.00,--,--,,,,,,,,,
114/10/28,113,3,3131,弘塑,2851550.00,1568659.00,659286.00,623605.00,111708.00,,141398.00,,--,--,593915.00,,--,613496.00,594203.00,--,-288.00,613766.00,--,-270.00,20.46,,,,,,,,593915.00,,,,,,,735313.00,,,--,--,1282891.00,--,--,1282891.00,--,19581.00,,,,,,,,,
114/10/28,113,3,3141,晶宏,1118436.00,689566.00,405588.00,18778.00,27426.00,,8883.00,,--,--,37321.00,,--,56840.00,62924.00,--,-25603.00,82443.00,--,-25603.00,0.84,,,,,,,,37321.00,,,,,,,46204.00,,,--,--,428870.00,--,--,428870.00,-4504.00,19519.00,,,,,,,,,
114/10/28,113,3,3147,大綜,3371418.00,2835502.00,327880.00,208036.00,53967.00,,52673.00,,--,--,209330.00,,--,211986.00,209330.00,--,--,211986.00,--,--,5.37,,,,,,,,209330.00,,,,,,,262003.00,,,--,--,535916.00,--,--,535916.00,--,2656.00,,,,,,,,,
114/10/28,113,3,3152,璟德,1235235.00,673125.00,207800.00,354310.00,45318.00,,79926.00,,--,--,319702.00,,--,319702.00,--,--,--,--,--,--,4.63,,,,,,,,319702.00,,,,,,,399628.00,,,--,--,562110.00,--,--,562110.00,--,--,,,,,,,,,
114/10/28,113,3,3162,精確,2946063.00,2626839.00,369914.00,-50690.00,-21876.00,,11375.00,,--,--,-83941.00,,--,14927.00,-85297.00,--,1356.00,14131.00,--,796.00,-0.65,,,,,,,,-83941.00,,,,,,,-72566.00,,,--,--,319224.00,--,--,319224.00,--,98868.00,,,,,,,,,
114/10/28,113,3,3163,波若威,1464670.00,1252893.00,210556.00,1221.00,340490.00,,25126.00,,--,--,316585.00,,--,346199.00,316585.00,--,--,346199.00,--,--,3.93,,,,,,,,316585.00,,,,,,,341711.00,,,--,--,211777.00,--,--,211777.00,--,29614.00,,,,,,,,,
114/10/28,113,3,3169,亞信,633300.00,312803.00,162972.00,157525.00,25799.00,,28724.00,,--,--,154600.00,,--,159668.00,154600.00,--,--,159668.00,--,--,2.46,,,,,,,,154600.00,,,,,,,183324.00,,,--,--,320497.00,--,--,320497.00,--,5068.00,,,,,,,,,
114/10/28,113,3,3171,炎洲流通,1067971.00,770531.00,210753.00,86687.00,14360.00,,19638.00,,--,--,81409.00,,--,86886.00,81409.00,--,--,86886.00,--,--,1.38,,,,,,,,81409.00,,,,,,,101047.00,,,--,--,297440.00,--,--,297440.00,--,5477.00,,,,,,,,,
114/10/28,113,3,3176,基亞,1042059.00,451024.00,755015.00,-163980.00,88057.00,,28052.00,,--,--,-103975.00,,--,-16565.00,-90725.00,--,-13250.00,-58186.00,--,41621.00,-0.65,,,,,,,,-103975.00,,,,,,,-75923.00,,,--,--,591035.00,--,--,591035.00,--,87410.00,,,,,,,,,
114/10/28,113,3,3178,公準,984044.00,819230.00,142955.00,21859.00,17086.00,,6762.00,,--,--,32183.00,,--,32868.00,31639.00,--,544.00,32117.00,--,751.00,0.70,,,,,,,,32183.00,,,,,,,38945.00,,,--,--,164814.00,--,--,164814.00,--,685.00,,,,,,,,,
114/10/28,113,3,3188,鑫龍騰,1341195.00,708024.00,151464.00,481707.00,-907.00,,106859.00,,--,--,373941.00,,--,373941.00,373941.00,--,--,373941.00,--,--,2.01,,,,,,,,373941.00,,,,,,,480800.00,,,--,--,633171.00,--,--,633171.00,--,--,,,,,,,,,
114/10/28,113,3,3191,雲嘉南,133123.00,108129.00,52079.00,-27085.00,7757.00,,879.00,,--,--,-20207.00,,--,-20777.00,-20207.00,--,--,-20777.00,--,--,-0.46,,,,,,,,-20207.00,,,,,,,-19328.00,,,--,--,24994.00,--,--,24994.00,--,-570.00,,,,,,,,,
114/10/28,113,3,3205,佰研,349822.00,291882.00,111037.00,-53097.00,11174.00,,0.00,,--,--,-41923.00,,--,-53924.00,-40396.00,--,-1527.00,-52802.00,--,-1122.00,-1.24,,,,,,,,-41923.00,,,,,,,-41923.00,,,--,--,57940.00,--,--,57940.00,--,-12001.00,,,,,,,,,
114/10/28,113,3,3206,志豐,2860568.00,2233179.00,398849.00,228540.00,74750.00,,106964.00,,--,--,196326.00,,--,249063.00,207921.00,--,-11595.00,257562.00,--,-8499.00,3.53,,,,,,,,196326.00,,,,,,,303290.00,,,--,--,627389.00,--,--,627389.00,--,52737.00,,,,,,,,,
114/10/28,113,3,3207,耀勝,1152521.00,936937.00,195391.00,20193.00,7404.00,,6688.00,,--,--,20909.00,,--,35541.00,34639.00,--,-13730.00,49031.00,--,-13490.00,0.57,,,,,,,,20909.00,,,,,,,27597.00,,,--,--,215584.00,--,--,215584.00,--,14632.00,,,,,,,,,
114/10/28,113,3,3211,順達,10965206.00,9723157.00,619481.00,622568.00,2114609.00,,206943.00,,--,--,2530234.00,,--,2786486.00,2530234.00,--,--,2786486.00,--,--,16.67,,,,,,,,2530234.00,,,,,,,2737177.00,,,--,--,1242049.00,--,--,1242049.00,--,256252.00,,,,,,,,,
114/10/28,113,3,3213,茂訊,2208677.00,1523791.00,257501.00,427385.00,80018.00,,108216.00,,--,--,399187.00,,--,584000.00,396183.00,--,3004.00,580996.00,--,3004.00,6.75,,,,,,,,399187.00,,,,,,,507403.00,,,--,--,684886.00,--,--,684886.00,--,184813.00,,,,,,,,,
114/10/28,113,3,3217,優群,2515272.00,1262338.00,488998.00,763936.00,149703.00,,176603.00,,--,--,737036.00,,--,784476.00,737036.00,--,--,784476.00,--,--,8.18,,,,,,,,737036.00,,,,,,,913639.00,,,--,--,1252934.00,--,--,1252934.00,--,47440.00,,,,,,,,,
114/10/28,113,3,3218,大學光,3190187.00,1267408.00,892532.00,1030247.00,-2739.00,,210147.00,,--,--,817361.00,,--,843609.00,825678.00,--,-8317.00,846212.00,--,-2603.00,9.75,,,,,,,,817361.00,,,,,,,1027508.00,,,--,--,1922779.00,--,--,1922779.00,--,26248.00,,,,,,,,,
114/10/28,113,3,3219,倚強科,929082.00,383008.00,493102.00,52972.00,32814.00,,14008.00,,--,--,71778.00,,--,102183.00,41771.00,--,30007.00,61966.00,--,40217.00,0.59,,,,,,,,71778.00,,,,,,,85786.00,,,--,--,546074.00,--,--,546074.00,--,30405.00,,,,,,,,,
114/10/28,113,3,3221,台嘉碩,1651681.00,1285378.00,308829.00,57474.00,22640.00,,21562.00,,--,--,58552.00,,--,58017.00,75887.00,--,-17335.00,67488.00,--,-9471.00,0.74,,,,,,,,58552.00,,,,,,,80114.00,,,--,--,366303.00,0.00,--,366303.00,--,-535.00,,,,,,,,,
114/10/28,113,3,3224,三顧,1076555.00,943721.00,289309.00,-156475.00,42393.00,,5797.00,,--,--,-119879.00,,--,-104215.00,-47209.00,--,-72670.00,-31545.00,--,-72670.00,-0.69,,,,,,,,-119879.00,,,,,,,-114082.00,,,--,--,132834.00,--,--,132834.00,--,15664.00,,,,,,,,,
114/10/28,113,3,3226,龍鋒,1666134.00,1236069.00,131536.00,298529.00,58318.00,,79192.00,,--,--,277655.00,,--,277655.00,--,--,--,--,--,--,4.31,,,,,,,,277655.00,,,,,,,356847.00,,,--,--,430065.00,--,--,430065.00,--,--,,,,,,,,,
114/10/28,113,3,3227,原相,6059252.00,2335217.00,2513224.00,1243206.00,178319.00,,176047.00,,--,--,1245478.00,,--,1680739.00,1257224.00,--,-11746.00,1692485.00,--,-11746.00,8.68,,,,,,,,1245478.00,,,,,,,1421525.00,,,--,--,3724035.00,--,--,3724035.00,32395.00,435261.00,,,,,,,,,
114/10/28,113,3,3228,金麗科,359780.00,90539.00,257766.00,11475.00,4599.00,,3427.00,,--,--,12647.00,,--,12619.00,--,--,--,--,--,--,0.18,,,,,,,,12647.00,,,,,,,16074.00,,,--,--,269241.00,--,--,269241.00,--,-28.00,,,,,,,,,
114/10/28,113,3,3230,錦明,338471.00,327216.00,115149.00,-102265.00,390405.00,,-3863.00,,--,--,292003.00,,--,312263.00,292003.00,--,--,312263.00,--,--,3.97,,,,,,,,292003.00,,,,,,,288140.00,,,--,--,11255.00,--,--,11255.00,1629.00,20260.00,,,,,,,,,
114/10/28,113,3,3232,昱捷,1238572.00,1125229.00,93280.00,20063.00,-2684.00,,2704.00,,--,--,14675.00,,--,23626.00,14675.00,--,--,23626.00,--,--,0.32,,,,,,,,14675.00,,,,,,,17379.00,,,--,--,113343.00,--,--,113343.00,--,8951.00,,,,,,,,,
114/10/28,113,3,3234,光環,426461.00,414475.00,220540.00,-208547.00,5184.00,,0.00,,--,--,-203363.00,,--,-197121.00,-191130.00,--,-12233.00,-184888.00,--,-12233.00,-1.78,,,,,,,,-203363.00,,,,,,,-203363.00,,,--,--,11986.00,275.00,282.00,11993.00,--,6242.00,,,,,,,,,
114/10/28,113,3,3236,千如,1423429.00,1111316.00,334896.00,-22783.00,21966.00,,7236.00,,--,--,-8053.00,,--,92794.00,-8053.00,--,--,92794.00,--,--,-0.08,,,,,,,,-8053.00,,,,,,,-817.00,,,--,--,312113.00,--,--,312113.00,--,100847.00,,,,,,,,,
114/10/28,113,3,3252,海灣,384878.00,257560.00,95678.00,31640.00,-39418.00,,199.00,,--,--,-7977.00,,--,-7977.00,-10923.00,--,2946.00,-10923.00,--,2946.00,-0.22,,,,,,,,-7977.00,,,,,,,-7778.00,,,--,--,127318.00,--,--,127318.00,--,0.00,,,,,,,,,
114/10/28,113,3,3259,鑫創,166095.00,159817.00,151168.00,-144890.00,5286.00,,0.00,,--,--,-139604.00,,--,-139604.00,-139604.00,--,--,-139604.00,--,--,-2.45,,,,,,,,-139604.00,,,,,,,-139604.00,,,--,--,6278.00,--,--,6278.00,--,--,,,,,,,,,
114/10/28,113,3,3260,威剛,30328984.00,22945650.00,3639584.00,3743750.00,-323513.00,,948817.00,,--,--,2471420.00,,--,2481178.00,2403974.00,--,67446.00,2455566.00,--,25612.00,8.21,,,,,,,,2471420.00,,,,,,,3420237.00,,,--,--,7383334.00,--,--,7383334.00,--,9758.00,,,,,,,,,
114/10/28,113,3,3264,欣銓,9943920.00,7136975.00,973405.00,1833540.00,62093.00,,234822.00,,--,--,1660811.00,,--,1862661.00,1660811.00,--,--,1862661.00,--,--,3.50,,,,,,,,1660811.00,,,,,,,1895633.00,,,--,--,2806945.00,--,--,2806945.00,--,201850.00,,,,,,,,,
114/10/28,113,3,3265,台星科,3066785.00,2276439.00,196384.00,593962.00,186175.00,,142729.00,,--,--,637408.00,,--,706762.00,637408.00,--,--,706762.00,--,--,4.68,,,,,,,,637408.00,,,,,,,780137.00,,,--,--,790346.00,--,--,790346.00,--,69354.00,,,,,,,,,
114/10/28,113,3,3268,海德威,767612.00,715523.00,62905.00,-10816.00,17903.00,,1745.00,,--,--,5342.00,,--,6117.00,5342.00,--,--,6117.00,--,--,0.15,,,,,,,,5342.00,,,,,,,7087.00,,,--,--,52089.00,--,--,52089.00,--,775.00,,,,,,,,,
114/10/28,113,3,3272,東碩,2008068.00,1803107.00,377511.00,-172550.00,-14454.00,,-4797.00,,--,--,-182207.00,,--,-86921.00,-182207.00,--,--,-86921.00,--,--,-2.98,,,,,,,,-182207.00,,,,,,,-187004.00,,,--,--,204961.00,--,--,204961.00,--,95286.00,,,,,,,,,
114/10/28,113,3,3276,宇環,752447.00,781499.00,81341.00,-110393.00,67036.00,,1384.00,,--,--,-44741.00,,--,-14720.00,-12161.00,--,-32580.00,17860.00,--,-32580.00,-0.17,,,,,,,,-44741.00,,,,,,,-43357.00,,,--,--,-29052.00,--,--,-29052.00,--,30021.00,,,,,,,,,
114/10/28,113,3,3284,太普高,897333.00,583440.00,83610.00,230283.00,45498.00,,42148.00,,--,--,233633.00,,--,240330.00,231411.00,--,2222.00,236556.00,--,3774.00,2.50,,,,,,,,233633.00,,,,,,,275781.00,,,--,--,313893.00,--,--,313893.00,--,6697.00,,,,,,,,,
114/10/28,113,3,3285,微端,636478.00,493428.00,116476.00,26574.00,23340.00,,16736.00,,--,--,33178.00,,--,39858.00,31142.00,--,2036.00,37186.00,--,2672.00,0.73,,,,,,,,33178.00,,,,,,,49914.00,,,--,--,143050.00,--,--,143050.00,--,6680.00,,,,,,,,,
114/10/28,113,3,3287,廣寰科,549590.00,387582.00,142522.00,19486.00,76740.00,,6693.00,,--,--,89533.00,,--,88411.00,74790.00,--,14743.00,73668.00,--,14743.00,1.70,,,,,,,,89533.00,,,,,,,96226.00,,,--,--,162008.00,--,--,162008.00,--,-1122.00,,,,,,,,,
114/10/28,113,3,3288,點晶,56409.00,23394.00,46546.00,-13531.00,-556.00,,0.00,,--,--,-14087.00,,--,-14140.00,-14082.00,--,-5.00,-14135.00,--,-5.00,-0.94,,,,,,,,-14087.00,,,,,,,-14087.00,,,--,--,33015.00,--,--,33015.00,--,-53.00,,,,,,,,,
114/10/28,113,3,3289,宜特,3238382.00,2327819.00,618750.00,291813.00,119000.00,,34689.00,,--,--,376124.00,,--,358266.00,391089.00,--,-14965.00,373231.00,--,-14965.00,5.28,,,,,,,,376124.00,,,,,,,410813.00,,,--,--,910563.00,--,--,910563.00,--,-17858.00,,,,,,,,,
